"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"gogo",0.0530688437024172,1.05369111258713,0.131145259710053,0.895981922446953,0.895981922446953,-4.61264799983315
"CG3358",0.132812311416723,3.39731423073058,0.131119022904794,0.896002611784045,0.896002611784045,-4.61264812180076
"Axud1",-0.0841641437571461,2.61608498057644,-0.131079083387407,0.896034106691986,0.896034106691986,-4.61264830742165
"CG17564",0.0645664739169727,1.30849145343853,0.131062680947607,0.896047041131256,0.896047041131256,-4.61264838363643
"Atg14",-0.0926157682896864,2.88656959998633,-0.131033722130463,0.896069877196683,0.896069877196683,-4.61264851817181
"l(2)tid",0.109602792778541,4.91223668508797,0.131004845729544,0.896092648358435,0.896092648358435,-4.61264865229472
"CG31808",-0.149362064963121,2.76735020928088,-0.130931349708011,0.896150605759531,0.896150605759531,-4.61264899353021
"l(2)37Cd",-0.0972407249444474,2.46411720661975,-0.130910236425658,0.896167255349798,0.896167255349798,-4.61264909152192
"stg",0.0931526017856763,3.39370630088458,0.130755909237768,0.896288956668098,0.896288956668098,-4.61264980731119
"CG11321",0.0840859172702544,1.6890070947491,0.130750464865556,0.896293250106547,0.896293250106547,-4.61264983254748
"Tim9a",0.2005705133725,4.54618021770617,0.130737840571308,0.896303205652017,0.896303205652017,-4.61264989106082
"CG12078",-0.0956772646623109,1.50426246035879,-0.13070146510673,0.896331891514237,0.896331891514237,-4.61265005962874
"CG5853",0.096175304407133,5.00170673268046,0.130699253364447,0.896333635709041,0.896333635709041,-4.61265006987669
"l(2)09851",-0.104450259460598,5.58232258251459,-0.130661771954313,0.896363193878142,0.896363193878142,-4.61265024351773
"CG44245",0.120864627534485,4.59702393211015,0.130634811429716,0.896384455275128,0.896384455275128,-4.61265036838763
"CG4552",-0.109127000007676,3.6135249698746,-0.130537803160831,0.896460957800388,0.896460957800388,-4.61265081747648
"CG33655",0.219956730798223,1.30724934193505,0.130451425569571,0.896529077600686,0.896529077600686,-4.61265121707124
"hpo",-0.0939178660697904,4.13544068627711,-0.130430926787223,0.896545243631624,0.896545243631624,-4.61265131186267
"alpha-Spec",0.161397937210169,3.37106752804104,0.130368094786248,0.896594795338649,0.896594795338649,-4.6126516023206
"Bub1",0.0760572578676606,2.01541838244384,0.130358194644195,0.896602603004884,0.896602603004884,-4.61265164807393
"alpha-Est8",0.138817061448676,3.94499096316659,0.13035395455206,0.896605946922063,0.896605946922063,-4.61265166766838
"CngA",-0.0541902735908187,0.657005209019553,-0.130335485172208,0.896620512683158,0.896620512683158,-4.61265175301224
"CG1896",-0.280168782581172,2.36168916551443,-0.130322356870551,0.896630866257861,0.896630866257861,-4.61265181366854
"CG8060",0.0889559495494501,1.824444336663,0.130293062032512,0.896653969561732,0.896653969561732,-4.6126519489966
"dsf",-0.0122171819300719,0.019194030873653,-0.130271040813205,0.896671336602365,0.896671336602365,-4.61265205070403
"CG43273",-0.173749360527881,3.6730801811042,-0.130204868915185,0.896723523391195,0.896723523391195,-4.61265235622284
"CG8027",-0.0929740480527581,2.43264372753017,-0.130176640360107,0.896745786116763,0.896745786116763,-4.61265248650824
"AIMP1",0.0759103907583318,6.25476261448319,0.130159715503773,0.896759134109656,0.896759134109656,-4.61265256460929
"Mppe",-0.0979690263633586,3.72884004898828,-0.130090156471702,0.896813992995022,0.896813992995022,-4.61265288548821
"CG5819",0.110533939717951,3.21302696634449,0.130086676992765,0.896816737157043,0.896816737157043,-4.61265290153469
"CG10470",-0.12969136227689,5.66201433647626,-0.129952661277593,0.896922432340065,0.896922432340065,-4.61265351925545
"CG31109",0.125113904519296,5.1355610418863,0.129864401756183,0.896992041658791,0.896992041658791,-4.61265392572401
"CG18745",-0.135399105212682,3.48560911131778,-0.129801501985574,0.897041650512357,0.897041650512357,-4.6126542152329
"fas",-0.0514697169901064,0.722065649674493,-0.129744034787465,0.8970869750712,0.8970869750712,-4.61265447961478
"Hk",0.0704181386335478,1.2093560460403,0.129726331138847,0.897100938063138,0.897100938063138,-4.61265456103808
"Plap",-0.0877626647121561,4.68791043457514,-0.129633181559648,0.897174406324614,0.897174406324614,-4.61265498927235
"CG5621",0.061390187297417,1.0569972444589,0.129620724970386,0.897184231063551,0.897184231063551,-4.61265504651542
"Tgs1",-0.0796558319059564,2.52663822911578,-0.129566829835516,0.897226739323485,0.897226739323485,-4.61265529412206
"CG31357",0.133937391260162,4.23103714921516,0.12953706844534,0.897250212905129,0.897250212905129,-4.61265543080862
"mahe",0.0877205328585156,2.97650335168011,0.129529016035751,0.89725656406552,0.89725656406552,-4.61265546778592
"CG3740",-0.189859582896814,5.67044346153358,-0.129510338367394,0.897271295690129,0.897271295690129,-4.61265555354639
"CG1468",0.131121331652868,5.75009683800803,0.129402278549557,0.897356526344171,0.897356526344171,-4.61265604947183
"Lcp65Ae",0.226919780399819,1.30844224416454,0.129305656852944,0.897432736363153,0.897432736363153,-4.61265649255333
"Cirl",0.14491708898627,4.79407270175911,0.129202565001919,0.897514050755886,0.897514050755886,-4.6126569649406
"Atg10",0.0939385033869509,3.79455864764679,0.129195370206044,0.89751972574058,0.89751972574058,-4.61265699789452
"Nox",-0.103142847330359,2.41691507701956,-0.129186624763688,0.897526623824154,0.897526623824154,-4.61265703794832
"Srp19",-0.0918868599348093,7.43252204031551,-0.129082196571881,0.897608993553779,0.897608993553779,-4.61265751601619
"CG15594",-0.0115022611450127,0.0141329929158905,-0.129029967024632,0.897650191027732,0.897650191027732,-4.61265775497592
"sds22",0.106729251181786,5.58275008896165,0.129008678225199,0.897666983227098,0.897666983227098,-4.61265785234836
"Ssl2",-0.101308120174348,3.46800703943601,-0.128962004926456,0.897703798399175,0.897703798399175,-4.6126580657703
"RabX4",-0.236767003846483,2.99822839368341,-0.128877215324972,0.897770679691669,0.897770679691669,-4.61265845328837
"oys",0.11097694198289,5.21908553511182,0.128835403197513,0.897803661002672,0.897803661002672,-4.61265864429063
"CG4553",0.0991319928849621,3.12865997361397,0.12882486884926,0.897811970500963,0.897811970500963,-4.61265869240289
"CG31937",0.10520749152933,6.10212623871938,0.12876600818893,0.897858400024356,0.897858400024356,-4.61265896115774
"CycK",0.114572159838937,4.93377343734857,0.128731649539705,0.897885502428387,0.897885502428387,-4.6126591179809
"CG34216",-0.0749858800179444,0.888675468223209,-0.128693868878874,0.897915304285242,0.897915304285242,-4.61265929037488
"CG33178",-0.154661338464371,3.3223987449102,-0.128675617724897,0.897929701075849,0.897929701075849,-4.61265937363717
"mRpL13",-0.185740157796669,4.4481271671311,-0.128637886988408,0.89795946376884,0.89795946376884,-4.61265954572849
"CG30101",0.021383195825849,0.334778713446106,0.128612285683405,0.897979658628338,0.897979658628338,-4.6126596624683
"mtDNA-helicase",0.0838273915279117,2.81804236506134,0.128610269154356,0.897981249312641,0.897981249312641,-4.61265967166251
"CG5973",-0.120497345658221,5.46038455711531,-0.128529807671691,0.898044719513778,0.898044719513778,-4.61266003840322
"CG42663",0.129643448067303,3.4361484728875,0.128499756306553,0.898068425016551,0.898068425016551,-4.61266017531749
"CG3860",0.117841164860542,4.39285773504969,0.128440357127541,0.898115281310281,0.898115281310281,-4.61266044584658
"CG14826",-0.0881025570213369,0.550880588001651,-0.128414247528602,0.898135877652803,0.898135877652803,-4.61266056472123
"CG1371",0.0808277706528315,4.08076671500885,0.128405748058266,0.898142582405197,0.898142582405197,-4.61266060341334
"CHMP2B",-0.148681931603782,4.60669999110663,-0.128397433979667,0.898149140919678,0.898149140919678,-4.61266064125901
"Rpt6R",-0.0964420186630721,3.30610670010036,-0.128384039715412,0.898159706925151,0.898159706925151,-4.61266070222454
"elB",-0.0889832740710053,2.17990844950554,-0.128358296036866,0.898180014762507,0.898180014762507,-4.61266081938201
"CG15528",0.174518397448709,3.27405587297047,0.128353792244163,0.898183567575257,0.898183567575257,-4.612660839876
"CG33252",-0.155084242507254,1.786496297111,-0.128339157995028,0.898195111803639,0.898195111803639,-4.61266090646252
"Debcl",-0.101117326803945,3.8118335452002,-0.128269951901829,0.898249705331952,0.898249705331952,-4.61266122125071
"l(2)gd1",-0.0991425327551982,3.8386046144472,-0.128264610059354,0.898253919288069,0.898253919288069,-4.61266124554136
"cpx",0.131572436193941,3.07530615974725,0.128246134523247,0.898268493888328,0.898268493888328,-4.61266132954629
"Kebab",0.0939633957572212,2.04974474525709,0.12819198248955,0.898311212430249,0.898311212430249,-4.61266157569615
"CG11127",0.0885499036641231,3.7261018250926,0.1280828128203,0.898397333267692,0.898397333267692,-4.61266207161472
"CG32260",-0.0673288168466894,0.378468209966178,-0.128040633685478,0.898430607510216,0.898430607510216,-4.6126622631063
"Alas",0.102868644868392,5.36611992246722,0.128026931942534,0.89844141656949,0.89844141656949,-4.61266232529811
"nec",0.105362156381849,4.6882966194149,0.12780994919766,0.898612592922172,0.898612592922172,-4.61266330928975
"CG15387",-0.199954156670795,3.98170994492401,-0.127801855369013,0.898618978186798,0.898618978186798,-4.61266334596206
"CG3819",-0.195130230504165,4.83126297073873,-0.127716695261764,0.898686161855079,0.898686161855079,-4.61266373167315
"bif",0.0801033349602953,4.41624089649688,0.127710563991775,0.89869099890441,0.89869099890441,-4.61266375943326
"reb",0.0596639090122986,2.53365038414751,0.127681889135385,0.898713620972452,0.898713620972452,-4.6126638892447
"Nf1",0.092313023302927,2.50877983669415,0.127651502989921,0.898737593196195,0.898737593196195,-4.61266402677138
"CG14883",-0.0959175693883827,2.48962390233664,-0.127640327704154,0.898746409621113,0.898746409621113,-4.61266407734213
"Osi10",-0.0103170878698068,0.00146895921691908,-0.127622435338383,0.898760525322388,0.898760525322388,-4.61266415829999
"dj-1beta",-0.120112533998027,7.85003365032514,-0.127617052427901,0.898764772031378,0.898764772031378,-4.61266418265392
"CG13004",-0.141257243064237,4.75150963590649,-0.127584129651557,0.898790745674549,0.898790745674549,-4.6126643315842
"CG32801",-0.0612668233782534,0.929635603563141,-0.127505465727095,0.898852806158153,0.898852806158153,-4.61266468727482
"CG5001",-0.0881891580673519,2.86658867276196,-0.127476591340742,0.89887558624226,0.89887558624226,-4.61266481777965
"Dbp45A",0.115278266806917,3.20274807620376,0.127468773908878,0.898881753721446,0.898881753721446,-4.61266485310736
"beta-Spec",0.0988232497138997,3.81671496130985,0.127466130692984,0.898883839059738,0.898883839059738,-4.61266486505181
"Rap2l",-0.156618557693154,5.32800324284252,-0.127441113307822,0.898903576306488,0.898903576306488,-4.61266497809082
"CG8547",0.0890648554777078,4.66355855990086,0.127406467407682,0.898930909990898,0.898930909990898,-4.6126651345989
"CG15740",-0.0164486756165403,0.0240880741084302,-0.127367547828131,0.898961615515816,0.898961615515816,-4.61266531036202
"CG17147",-0.134572167840194,2.6465140252553,-0.12734370382971,0.898980427267068,0.898980427267068,-4.61266541801641
"Usp10",-0.0692811739890096,2.93906063793498,-0.127322473902426,0.898997176692396,0.898997176692396,-4.61266551385147
"CG7716",0.0746099680497163,1.23204060088744,0.127265099922184,0.899042442323837,0.899042442323837,-4.61266577276628
"ppk21",-0.0337153712234834,0.0746669450059199,-0.12724020628245,0.899062082451414,0.899062082451414,-4.61266588506895
"Vhl",0.120119863841778,4.10709284156812,0.12719508276674,0.899097683336205,0.899097683336205,-4.6126660885787
"Rpn11",-0.110815274217161,7.38800801987256,-0.127194469942808,0.8990981668344,0.8990981668344,-4.61266609134206
"CG3149",-0.112485113246232,4.14387952706325,-0.127184976198064,0.899105657095796,0.899105657095796,-4.61266613415003
"CCDC53",-0.232353149742428,3.8496894551986,-0.127151688562257,0.899131920049622,0.899131920049622,-4.6126662842211
"Spn42De",-0.0951636941394071,0.834025322082738,-0.127132818063594,0.89914680836134,0.89914680836134,-4.61266636927778
"hbn",0.0600029404600952,0.763944372374295,0.127099530889971,0.899173071126768,0.899173071126768,-4.61266651928525
"Cyp12d1-d",0.210188882026397,4.44164745886755,0.127029309315725,0.899228474599259,0.899228474599259,-4.61266683560759
"pcx",0.0642330645147284,1.6681048635976,0.127006895016599,0.899246159155802,0.899246159155802,-4.61266693653898
"CG12983",-0.0573317733634975,1.13079354990813,-0.12694467706388,0.899295248484027,0.899295248484027,-4.61266721661258
"Ppt2",0.0917268914983209,5.01739624027114,0.126916677861719,0.899317339696139,0.899317339696139,-4.61266734260602
"fus",0.0940019166214228,3.59360072925717,0.126901955017569,0.899328955968758,0.899328955968758,-4.61266740884611
"CG1416",0.0635601451541552,5.71329875962411,0.126776467861854,0.899427965787536,0.899427965787536,-4.61266797311841
"Pa1",-0.188027722029847,5.33329858511559,-0.126753594229251,0.899446013338026,0.899446013338026,-4.61266807591311
"CG2658",0.101426055279473,3.78715994073976,0.126547264971721,0.899608811808764,0.899608811808764,-4.61266900232453
"CG17648",0.109587458606802,1.24221575738041,0.126502587852766,0.899644063637243,0.899644063637243,-4.61266920272466
"CG13154",-0.0659344769565203,0.266718708758945,-0.126500846735108,0.899645437444795,0.899645437444795,-4.61266921053305
"Lsm10",-0.204848708100268,4.22271661185599,-0.12639267568347,0.899730789087872,0.899730789087872,-4.612669695437
"CG1677",0.0815135554915525,4.41763926001735,0.126370320175466,0.899748428698868,0.899748428698868,-4.61266979559949
"Fer2LCH",0.0825729953243037,8.90720010624897,0.126331031473766,0.89977942956658,0.89977942956658,-4.61266997158725
"CG30291",-0.0933486580537179,4.76915364206407,-0.126279876798215,0.899819793549842,0.899819793549842,-4.61267020064488
"Crag",0.0973816474909239,3.4209358298496,0.126275620303164,0.899823152181317,0.899823152181317,-4.6126702197002
"Rtc1",-0.130847564425117,3.27874543049259,-0.126247634960391,0.89984523435117,0.89984523435117,-4.61267034496801
"Tace",0.0874815005613758,1.92950120544038,0.126210065677655,0.899874878967765,0.899874878967765,-4.61267051309176
"D19A",0.0814925686510972,2.40044023866726,0.126152387879017,0.899920390792909,0.899920390792909,-4.61267077110445
"CG1368",0.17236600656931,3.76229449335062,0.126102692861621,0.899959603912997,0.899959603912997,-4.61267099331291
"CG31279",-0.0628236256486664,0.650998369429389,-0.126065513268292,0.899988941581369,0.899988941581369,-4.61267115950213
"CG4341",0.0826872759272375,1.75758767266022,0.126026853160307,0.900019447641623,0.900019447641623,-4.61267133225719
"Hey",0.0504268911864033,0.678368410318844,0.126007833587559,0.900034455731273,0.900034455731273,-4.61267141722788
"CG42516",0.152805516529728,3.13948259369325,0.126003534022923,0.900037848465081,0.900037848465081,-4.61267143643458
"CG11596",-0.0821873619388906,2.89169404788106,-0.126003132214696,0.900038165527128,0.900038165527128,-4.61267143822948
"CG17104",-0.0880616229518476,1.40873540683762,-0.125960547283103,0.900071768877367,0.900071768877367,-4.61267162842578
"a6",0.224376343284554,3.03599297384936,0.125924978883444,0.900099835691152,0.900099835691152,-4.61267178723505
"CG14926",-0.103271715524312,2.71906769741891,-0.125867516004431,0.900145179577861,0.900145179577861,-4.61267204370622
"CG17328",0.121875162760408,2.3245920533285,0.125840718429382,0.900166325624657,0.900166325624657,-4.6126721632705
"CG6059",-0.0513606698760479,0.723898324963006,-0.125839517039696,0.900167273646549,0.900167273646549,-4.61267216863021
"CG3430",-0.0918422402582761,3.64633297432249,-0.125800831065599,0.900197800996624,0.900197800996624,-4.61267234119112
"Cngl",0.0499288923889348,0.327122993271087,0.125689780408296,0.900285432617065,0.900285432617065,-4.61267283624413
"CG10628",-0.10664790206729,3.25374045529294,-0.125592290300006,0.900362364439791,0.900362364439791,-4.61267327048544
"Rpn2",0.0875046322677226,5.84194346589948,0.125551273894972,0.900394731770543,0.900394731770543,-4.61267345308044
"mRpL51",-0.140973623275299,5.86937946014044,-0.125541088332162,0.90040276954354,0.90040276954354,-4.61267349841485
"Acp76A",-0.0416672499917755,0.20290293756233,-0.125517728302578,0.900421203774287,0.900421203774287,-4.61267360237293
"CG13216",-0.0430755557428582,0.151942507249809,-0.125478921905886,0.900451827403975,0.900451827403975,-4.61267377502853
"WASp",0.103005140562193,2.82974942957499,0.125455374497543,0.900470409648905,0.900470409648905,-4.61267387976856
"CG11796",-0.114334440657077,4.06808149484859,-0.125440076278698,0.900482482143103,0.900482482143103,-4.61267394780526
"ct",0.0706230853879404,1.21899614358796,0.125260322813667,0.900624335226851,0.900624335226851,-4.61267474661275
"Calx",-0.0637676929773336,2.85682949657861,-0.12523951481789,0.900640756139268,0.900640756139268,-4.6126748390076
"CG18636",-0.174733210559783,2.48126660753578,-0.125222576583653,0.900654123208792,0.900654123208792,-4.61267491420803
"CG10570",0.244575757342675,8.76063769316602,0.125180021714569,0.900687706168495,0.900687706168495,-4.6126751030934
"CG13151",-0.0728582293328763,1.73327021433809,-0.125133802084136,0.900724181447303,0.900724181447303,-4.61267530817261
"CG5613",-0.086437435946785,2.01387173926321,-0.125112973158751,0.900740619140102,0.900740619140102,-4.61267540056704
"Sod2",0.103922923104147,5.09572329937928,0.125069228567613,0.900775141472714,0.900775141472714,-4.61267559456237
"AANATL2",0.148275806663512,4.88330983443688,0.125055040478794,0.900786338461977,0.900786338461977,-4.61267565746811
"Fas1",0.177529806714165,4.07373184791397,0.124911181467326,0.900899870589617,0.900899870589617,-4.61267629489326
"CG8258",0.0897883478398098,6.42409679472905,0.124894506746841,0.900913030249833,0.900913030249833,-4.61267636872989
"melt",0.0982930140629972,2.69530979767283,0.124884533689017,0.900920900982864,0.900920900982864,-4.61267641288648
"Pcl",0.0909038204397845,2.78366909692318,0.124830081896994,0.900963874489107,0.900963874489107,-4.61267665391434
"Spt-I",0.119411960702322,4.89910981887762,0.124785269700839,0.900999240621138,0.900999240621138,-4.61267685219427
"CG5708",-0.0989006682174569,3.70821398872427,-0.12477839414861,0.901004666877881,0.901004666877881,-4.61267688261014
"Hr78",-0.0907411916377905,3.82805010968318,-0.124722034309282,0.901049146822026,0.901049146822026,-4.61267713187005
"Usp15-31",0.0688688837828866,2.80086787682967,0.124680589062494,0.901081856170803,0.901081856170803,-4.61267731509612
"CG12025",0.0958926844501411,3.14596234021749,0.124647424996321,0.901108029983184,0.901108029983184,-4.61267746166794
"CG6280",0.0453099813431465,0.333885305045828,0.124642173439031,0.901112174638052,0.901112174638052,-4.61267748487414
"RpS28a",-0.507622731753521,5.5170031116241,-0.12452013812237,0.901208488607512,0.901208488607512,-4.61267802386291
"smt3",-0.212317770816879,8.69290070405197,-0.124461195225634,0.901255008658088,0.901255008658088,-4.61267828400482
"CG5098",0.0633249916704539,2.05195851158574,0.124363749329083,0.901331917546698,0.901331917546698,-4.61267871380813
"CG13920",0.122927019499281,3.50215361899026,0.124360773030171,0.90133426659675,0.90133426659675,-4.61267872693037
"CG13796",-0.130164652675202,4.57321285881697,-0.124347302522669,0.901344898233571,0.901344898233571,-4.61267878631665
"ND-B15",0.117370657909294,7.55469378915872,0.124343203710891,0.901348133236141,0.901348133236141,-4.61267880438547
"CG10062",0.113942889165294,2.76822863096978,0.124247271914498,0.901423848242704,0.901423848242704,-4.61267922711213
"CG43736",0.0635900826127784,2.34588094813357,0.124116690970721,0.901526911858455,0.901526911858455,-4.6126798019975
"Prosalpha3",-0.111294620490158,7.72150663312604,-0.124110516144653,0.901531785505027,0.901531785505027,-4.61267982916735
"Sin3A",0.0885014909579889,3.51202060343465,0.124095198161748,0.901543875648912,0.901543875648912,-4.61267989656215
"be",-0.0877030779623653,2.23424756766041,-0.124092387729416,0.901546093863293,0.901546093863293,-4.61267990892636
"Acer",-0.0983612215170346,5.39442400571315,-0.124016519934853,0.901605974993408,0.901605974993408,-4.61268024259318
"Prosalpha6",-0.108284844498842,8.56900147178144,-0.124014003950294,0.901607960826011,0.901607960826011,-4.61268025365499
"CG18170",-0.134552426439092,1.00722481909401,-0.123958517259232,0.901651755880618,0.901651755880618,-4.6126804975516
"CanA-14F",-0.130171518855812,3.00252483203349,-0.123847750598698,0.901739183738245,0.901739183738245,-4.61268098410996
"bbc",-0.0875940860440316,5.34599872266699,-0.123825410108888,0.901756817180019,0.901756817180019,-4.61268108219107
"CG30438",0.0966724481436891,2.21483870502964,0.123809582777361,0.901769309788674,0.901769309788674,-4.61268115166687
"LamC",0.0852560132247113,4.27975103164586,0.123741087249023,0.901823374009696,0.901823374009696,-4.61268145223314
"CG8004",-0.0937828119021962,5.34526241608874,-0.123726799810075,0.901834651289838,0.901834651289838,-4.61268151490713
"CG9109",-0.063348519491622,0.605590754056504,-0.123715310470319,0.901843720004858,0.901843720004858,-4.61268156530159
"Dr",-0.0723807597476516,1.38762648968691,-0.123663104047996,0.901884927512332,0.901884927512332,-4.61268179423009
"CG14298",-0.177304658194777,3.35186675592966,-0.123605714489845,0.901930226476696,0.901930226476696,-4.61268204577557
"SMC2",-0.085954240603459,2.73682880786424,-0.123577973367587,0.901952123331119,0.901952123331119,-4.61268216732648
"CG11619",-0.108991172360469,1.46709619948079,-0.123568885808259,0.901959296415903,0.901959296415903,-4.61268220713873
"Lapsyn",-0.0962370649505218,4.14048888658357,-0.123531201194,0.901989042106009,0.901989042106009,-4.6126823722024
"CG13365",-0.149324328740787,3.75533506029939,-0.123455279986829,0.902048969606419,0.902048969606419,-4.61268270459469
"CG6614",-0.0398810876595581,0.466167680162361,-0.123379286903496,0.902108954410675,0.902108954410675,-4.61268303709716
"CG18094",-0.0791339073965762,3.69472484045321,-0.123313532127033,0.902160858112011,0.902160858112011,-4.61268332463754
"CaBP1",-0.0851598853020432,6.4166290851169,-0.123256010996656,0.902206262912973,0.902206262912973,-4.61268357604724
"E(bx)",0.0731823561882115,3.06385029228453,0.123242269999949,0.902217109535592,0.902217109535592,-4.61268363608817
"CG13287",-0.0592240658984364,0.431216981593887,-0.123223871273706,0.902231632822691,0.902231632822691,-4.61268371647044
"CG12923",0.104035925839432,0.775405451130698,0.123196737697748,0.902253051144112,0.902253051144112,-4.61268383499258
"CG14645",-0.107623484721353,4.25948165617302,-0.123094598205122,0.902333677233076,0.902333677233076,-4.61268428091403
"Grip75",-0.0996693868010561,3.40079769705745,-0.123092331102428,0.902335466832846,0.902335466832846,-4.61268429080758
"Fit1",0.078889778783366,3.80957216457158,0.123035892399804,0.902380018435548,0.902380018435548,-4.61268453704507
"CG33775",0.162963979823175,1.43353949554934,0.122948103830897,0.902449317628794,0.902449317628794,-4.61268491983522
"Rad1",-0.140261094719154,3.75926589457073,-0.122788506482628,0.902575303708815,0.902575303708815,-4.61268561503846
"beta-Man",0.0792239161966428,2.80454445223146,0.122773555317055,0.902587106280719,0.902587106280719,-4.61268568011925
"CG11159",-0.0747365485177694,0.349244544984779,-0.122742463892706,0.90261165017459,0.90261165017459,-4.61268581543146
"Sdc",0.112856268313788,5.18685019231271,0.122715081626213,0.902633266099161,0.902633266099161,-4.61268593457278
"CG30411",0.168404920942114,3.64906855152194,0.122678434437172,0.902662195991571,0.902662195991571,-4.61268609398456
"mTerf5",-0.102336005739112,3.93932377067589,-0.122648059109764,0.902686174873252,0.902686174873252,-4.61268622607829
"P5CDh1",0.0842566461600907,4.95180799987081,0.122588755274854,0.902732990749023,0.902732990749023,-4.61268648387973
"mRpL30",-0.238950847920812,3.76023618045918,-0.122562374744362,0.90275381628594,0.90275381628594,-4.61268659851928
"Cpr62Ba",-0.0944272656978622,1.0397546640009,-0.122557903961403,0.902757345655213,0.902757345655213,-4.61268661794511
"CG2681",-0.100072711141077,2.29736714574903,-0.122511636658806,0.902793870557308,0.902793870557308,-4.61268681893796
"CG11396",0.101534833695074,3.3237578197636,0.122489324157647,0.902811484840821,0.902811484840821,-4.61268691584008
"CG1827",-0.128837513597827,4.48798421620225,-0.122481913798641,0.902817334853063,0.902817334853063,-4.61268694801901
"CG13430",-0.192969222315401,3.37668505011999,-0.122431013987808,0.902857517196757,0.902857517196757,-4.61268716899504
"JTBR",-0.161952247821713,3.81328626306179,-0.122402074773144,0.902880363081697,0.902880363081697,-4.61268729459059
"Tsp5D",0.137077522311951,2.54201502869971,0.122381840893392,0.90289633664221,0.90289633664221,-4.61268738238756
"Asciz",-0.102399355721602,1.62000284334646,-0.122371872677232,0.902904206027805,0.902904206027805,-4.61268742563538
"CG9940",-0.0786316249283123,3.38298517237088,-0.122371044901769,0.9029048595137,0.9029048595137,-4.61268742922659
"CG18675",-0.0745646350735108,0.975210197486252,-0.122344731369425,0.902925632720809,0.902925632720809,-4.61268754337205
"CG8550",0.137478768176661,3.35327365388996,0.122342014474826,0.902927777575969,0.902927777575969,-4.61268755515628
"CstF-64",0.094437712366009,4.2315805583013,0.122209478923035,0.903032408775743,0.903032408775743,-4.61268812969655
"CG8366",0.185608542227862,2.67723852248314,0.122196522106892,0.903042637724891,0.903042637724891,-4.61268818583082
"CG18480",0.0953423906051443,3.50243575180262,0.122195053748754,0.903043796942862,0.903043796942862,-4.61268819219198
"Rab40",-0.142087716435013,3.66936522042787,-0.122179630341331,0.903055973202367,0.903055973202367,-4.61268825900398
"Atet",-0.0767138782997416,3.61422232578084,-0.122123386731042,0.903100375830765,0.903100375830765,-4.61268850257191
"CG9775",-0.179074474790062,5.1945014848055,-0.122120045166624,0.903103013904472,0.903103013904472,-4.61268851703933
"CG3558",0.081558888839298,3.14538407231114,0.122108705075354,0.903111966604471,0.903111966604471,-4.61268856613368
"CG30088",-0.111226265325806,2.38484405793464,-0.12210422438509,0.903115503993543,0.903115503993543,-4.61268858553055
"Sema2b",-0.0689958886679414,1.63317975695473,-0.12206629039736,0.903145451974185,0.903145451974185,-4.61268874971801
"CG4496",-0.0926089496092516,2.1048835612924,-0.122032103786644,0.903172441610076,0.903172441610076,-4.61268889764223
"CG8646",-0.131906336112139,1.45113958648094,-0.121927747797052,0.903254829252315,0.903254829252315,-4.61268934893073
"Cp7Fa",-0.135000215810887,2.98472643767531,-0.121926268135479,0.903255997432742,0.903255997432742,-4.61268935532676
"Rtf1",-0.0708329264379577,4.20484471618526,-0.121915237720718,0.903264705859596,0.903264705859596,-4.61268940300477
"TwdlV",-0.0186205503285193,0.0715099485420826,-0.121913961584483,0.903265713360015,0.903265713360015,-4.61268940852048
"Tsp42Eh",0.103502124798747,2.99405354068726,0.121838729861056,0.903325108547206,0.903325108547206,-4.61268973358474
"Snap29",-0.10916653181049,5.89526668438522,-0.121830333014226,0.903331737863117,0.903331737863117,-4.61268976985373
"Tango6",-0.0827742923066062,2.5665006132757,-0.121796454947755,0.903358484687838,0.903358484687838,-4.61268991615988
"CG2053",0.0373444248684786,0.727684534448198,0.121753035618731,0.903392764528341,0.903392764528341,-4.61269010361157
"CG11409",-0.0578967162412612,0.612301431608757,-0.121742999024001,0.903400688510758,0.903400688510758,-4.61269014693246
"CG4372",-0.0135042576551296,0.0155768607925957,-0.121731047857945,0.903410124077352,0.903410124077352,-4.61269019851256
"Nup214",0.0855921159051252,2.96766127186527,0.12172823212342,0.903412347130289,0.903412347130289,-4.61269021066426
"CG13531",0.0896018096207749,3.21126194757958,0.121680178431516,0.903450286159914,0.903450286159914,-4.61269041800352
"CG13272",-0.0355692429315733,0.134288212072275,-0.121597784316554,0.903515337933245,0.903515337933245,-4.61269077332246
"Lpin",0.101666451431672,4.49681510297631,0.121589982927641,0.903521497317329,0.903521497317329,-4.61269080695294
"Lnk",0.0957244828106667,3.83875151310407,0.121580390482206,0.903529070791697,0.903529070791697,-4.61269084830142
"Mlc2",0.136839843548044,8.63866813266922,0.121547685745665,0.903554892062201,0.903554892062201,-4.61269098925151
"CG2862",0.102230483787387,7.19179445442329,0.121519081192091,0.903577476212963,0.903577476212963,-4.61269111249966
"CG5402",-0.106836401795219,1.42675825711079,-0.121498356535617,0.903593838998868,0.903593838998868,-4.61269120177767
"CG10139",-0.0869119447196907,5.36167329027629,-0.121478309374381,0.903609666920068,0.903609666920068,-4.61269128812267
"phtf",-0.0761634311850954,2.68099543567181,-0.121473403404174,0.90361354035771,0.90361354035771,-4.61269130925097
"RpLP0-like",-0.0906411164933933,6.87719442215701,-0.121460792899759,0.903623496809344,0.903623496809344,-4.61269136355611
